Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#23 Max Scharnowski,#3 Latrell Wrightsell Jr,#3 Latrell Wrightsell Jr.,#35 Derrion Reid,#4 Grant Nelson,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),3s GIVEN UP,ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,BUMPS,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TEAM DEFENSE,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Ungrouped,Notes,Flags
24_11_04 ALABAMA VS UNC ASHEVILLE,2190.181519,6.357122894999975,Offense,38,,,,,,,"2FGF, Fouled, FT+, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,,"#4 Grant Nelson, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2276.883901,8.078401817000213,Offense,39,,Deer,,,"Race Assist, Cheetah",,Cheetah,,,"ATR+, Cheetah",,"Assist, Cheetah",Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Transition Push,"Slot Drive, Drive Left",Kick Ahead,,,,,,,,,,,,,,Primary Defender,Off 1 Foot,Right Hand Pass,Jump,No Paint,Transition Pass,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,Early Seams,"#4 Grant Nelson, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Steal,Transition,Cross Court Kick Ahead ATR,EARLY,:01 - :06,:04 - :06,Rim,Transition SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2309.559424,12.568915329999982,Offense,40,,"Fouled, ATRF, FT-, FT+, Sloth",,,Deer,,Sloth,,,Deer,,"Pot. Assist, Deer",,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,,"#4 Grant Nelson, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,"Man, Half Court",,,:07 - :12,:07 - :09,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2393.913806,14.531892460000108,Offense,41,"ATR+, Deer",Cheetah,,Deer,Cheetah,Cheetah,,,,,,,Primary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Iso,"Baseline Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,Early Seams,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Missed FG,"Half Court, Man",Kickdown,EARLY,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2497.42761,18.022064499999942,Offense,42,"Turnover, Sloth",Sloth,,Sloth,Sloth,Sloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,Flow - G2G Step,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Missed FG,"Man, Half Court",Pocket + Corner Slash,FLOW,:13 - :18,:13 - :15,,Half Court SHOT,,,,Secondary Defender,Off 2 Feet,Right Hand Pass,Jump,Paint,Live Ball,Pass In,Iso,"Middle Drive, Drive Right",,Slash / Cut,"PASSING SCHEME, SCHEME ATTACK",,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2612.66008,15.418341479999981,Offense,43,Cheetah,Cheetah,,Cheetah,"Fouled, FT+, FT-, Cheetah",Cheetah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,0 PT,,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Missed FG,"Man, Half Court",,,:13 - :18,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2677.284144,6.470679348999965,Offense,44,,,,ATR+,,,Assist,,,,,,Primary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Dunk,,,Dump Off,,,,,,,,,,,,,,Multiple Defenders,Off 2 Feet,Right Hand Pass,No Jump,Paint,Pass In,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2715.469175,13.504984520000107,Offense,45,"Assist, Deer",,Cheetah,"ATR+, Sloth",,Cheetah,,,,,Cheetah,,Unguarded,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Dunk,,,PnR Lob,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,PnR Pass to Screener,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,1 PT,Flow - Swing Step,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi","PG, 5",Missed FG,"Man, Half Court",Roller Lob,FLOW,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2750.217033,10.585728349999954,Offense,46,Cheetah,,Deer,Cheetah,,Deer,,,,,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 8:00 - 4:00",,0 PT,,"#2 Aden Holloway, #10 Mo Dioubate, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi",,Missed FG,Transition,,,:07 - :12,N/A,,Transition SHOT,Neutral,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2991.751326,16.010823269999946,Offense,47,ATR-,,,,,,,,,,,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands Away From Rim",,No Play Action,Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,1 PT,"Hawk, 125 Stack","#2 Aden Holloway, #10 Mo Dioubate, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi",,Deadball,"UOB, Man, Half Court",,"HAWK, RAM",:01 - :06,N/A,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3073.570711,27.002970559999994,Offense,48,"ATR-, Sloth",,Deer,Sloth,,Sloth,,,,,Sloth,,Secondary Defender,Dribble,Off 2 Feet,"Left Hand Finish, Hands Away From Rim",,No Play Action,Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,1 PT,"Single Chase Single, Flow - Step","#2 Aden Holloway, #10 Mo Dioubate, #35 Derrion Reid, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",,"SINGLE, FLOW",:19 - :24,:16+,Rim,Half Court SHOT,,,"Next, Sneak",,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3169.393094,18.138192530000197,Offense,49,,Deer,Deer,Deer,,Deer,,,,,"Fouled, 2FGF, FT+, FT+, Sloth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,0 PT,Flow - Get,"#2 Aden Holloway, #10 Mo Dioubate, #35 Derrion Reid, #1 Mark Sears, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",,FLOW,:13 - :18,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3330.1399,16.191463359999943,Offense,50,,Sloth,,,Sloth,Sloth,,,,,Sloth,"Fouled, FT-, FT-, Sloth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,1 PT,Single Denied Stack,"#2 Aden Holloway, #10 Mo Dioubate, #35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson",,Made FG,"Man, Half Court",,SINGLE,:07 - :12,:10 - :12,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3402.850789,6.9560681389998535,Offense,51,Sloth,,,,Sloth,"ATR-, Cheetah",,,,,Cheetah,Sloth,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Transition Push,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,1 PT,,"#2 Aden Holloway, #15 Jarin Stevenson, #35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson",,Steal,Transition,,,:01 - :06,:01 - :03,Rim,Transition SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3415.191509,7.048760684000172,Offense,52,,"Turnover, Sloth",,,Sloth,Cheetah,,,,,Deer,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,0 PT,,"#2 Aden Holloway, #15 Jarin Stevenson, #35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson",,Missed FG,Transition,,,:01 - :06,N/A,,Transition SHOT,,,,Primary Defender,Off 1 Foot,Left Hand Pass,Jump,No Paint,Live Ball,Transition Pass,Transition Push,,,Kick Ahead,"PASSING SCHEME, SCHEME ATTACK",,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3438.183451,30.930143380000118,Offense,53,,"ATR+, Sloth",,,Sloth,Sloth,,,,,Sloth,Sloth,Secondary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","1st Half, 4:00 - 0:00",,1 PT,Horns Wide Ghost,"#2 Aden Holloway, #15 Jarin Stevenson, #35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson",,Made FG,"Man, Half Court",,HORNS,:25 - :30,:16+,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4585.614367,14.674436270000115,Offense,54,,ATR+,,,,,,,,,Assist,,Primary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Off Closeout,"Slot Drive, Drive Left",Off Screen,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Off Screen Pass,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,1 PT,Single,"#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Deadball,"Man, Half Court",,SINGLE,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4620.864413,18.039910000000418,Offense,55,"Assist, Deer",Deer,,"ATR+, Cheetah",,,,,,,Cheetah,Cheetah,Primary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Dunk,,,Dump Off,,,,,,,,,,,,,,Secondary Defender,Off 2 Feet,Right Hand Pass,Jump,Paint,Pass In,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,2 PT,"Early Seams, Flow - Misc","#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi","Combo, 5",Missed FG,"Man, Half Court",,"EARLY, FLOW",:13 - :18,:13 - :15,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4678.62628,11.940176260000044,Offense,56,Deer,"ATR-, Sloth",,Cheetah,,,,,,,"Pot. Assist, Cheetah",Deer,Secondary Defender,No Dribble,Off 2 Feet,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,,,Slash / Cut,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Pass In,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,1 PT,Early Seams,"#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Missed FG,Transition,,EARLY,:07 - :12,:10 - :12,Rim,Transition SHOT,,,Houston Slash,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4713.225187,14.28374378999979,Offense,57,"Pot. Assist, Deer",Cheetah,,"ATRF, Fouled, FT+, FT+, Deer",,,,,,,Sloth,Deer,,,,,,,,,,,,,,,,,,,,,,,,,Secondary Defender,Off 2 Feet,Left Hand Pass,No Jump,Paint,,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,2 PT,Early Open,"#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",,,:07 - :12,:07 - :09,,Half Court SHOT,Foul,,Go Catch,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4844.578849,21.193097420000413,Offense,58,Sloth,Sloth,,Sloth,,,,,,,Sloth,"Turnover, Sloth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,0 PT,Step Beast,"#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",,2 SERIES,:13 - :18,N/A,,Half Court SHOT,,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Dead Ball,Pass Out,PnR Handler,"Slot Drive, Drive Left",,Lift,"PASSING SCHEME, SCHEME ATTACK",,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4903.699411,21.126372990000164,Offense,59,"Assist, Deer","3FG+, Sloth",,Deer,,,,,,,"Cut Assist, Deer",Deer,,,,,,,,,,,,Uncontested,Hop,Good,Off The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,Slot Skip,,,Multiple Defenders,Off 1 Foot,Right Hand Pass,Jump,Paint,Pass Out,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,1 PT,"Wide, Flow - Open Step","#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",Team,Made FG,"Man, Half Court",Slot Skip,"WIDE, FLOW",:13 - :18,:13 - :15,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,4950.575296,18.021446099999594,Offense,60,Sloth,"Pot. Assist, Cheetah",,"ATRF, Fouled, FT+, FT+, Sloth",,,,,,,Sloth,Sloth,,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 1 Foot,Left Hand Pass,Jump,No Paint,,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,1 PT,"Early Open Step, Flow - Open Step","#35 Derrion Reid, #1 Mark Sears, #4 Grant Nelson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",Pocket + Corner Slash,"EARLY, FLOW",:13 - :18,:13 - :15,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5042.271734,15.184990359999574,Offense,61,,Sloth,,,,Sloth,Deer,,,"Fouled, Sloth",,Sloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 20:00 - 16:00",,0 PT,,"#2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Made FG,"Man, Half Court",,,:07 - :12,N/A,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5298.240192,15.971522300000288,Offense,62,,3FG+,,,,,Screen Assist,,,Assist,,,,,,,,,,,,,,Late Contest,WTN Right-Left,Good,On The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,Nail Pitch,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,Pass Out,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,"Zip Wide Ghost, Flow - Drive and Kick","#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Deadball,"SLOB, Man, Half Court",,WIDE,:13 - :18,:13 - :15,Right Corner,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5361.631134,15.213673379999818,Offense,63,,Sloth,,,Sloth,"Assist, Sloth","ATR+, Sloth",,,Sloth,,,Primary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,,,PnR Pocket,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,PnR Pass to Screener,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,Flow - Get,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell","PG, 5",Made FG,"Man, Half Court",Roller Score,FLOW,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5386.727648,10.292317280000134,Offense,64,,"Pot. Assist, Cheetah",,,"Race Assist, Cheetah",Cheetah,Deer,,,"3FG-, Cheetah",,,,,,,,,,,,,,Late Contest,Hop,Good,On The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,Kickdown,,,Primary Defender,Off 2 Feet,Left Hand Pass,No Jump,No Paint,Pass Out,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,0 PT,Early Seams,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,Transition,Kickdown,EARLY,:01 - :06,N/A,Left Corner,Transition SHOT,Off Reb,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5394.019966,8.104140415000074,Offense,65,,3FG-,,,Pot. Assist,,,,,,,,,,,,,,,,,,,Late Contest,Right-Left,Neutral Three,Off The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,Dagger,,,Multiple Defenders,Off 2 Feet,Right Hand Pass,Jump,No Paint,Pass Out,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,0 PT,Dagger,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Off Rebound,"OREB Putback, Half Court",Dagger CS 3,,:01 - :06,N/A,Right Houston,Half Court SHOT,Off Reb,,Dagger,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5399.124106,5.879244167000252,Offense,66,,,,,,,"ATRF, Fouled, FT+, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5486.975953,12.430661639999926,Offense,67,,"Fouled, ATRF, FT+, FT+, Cheetah",,,Cheetah,Cheetah,Cheetah,,,Cheetah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,Early Seams,"#2 Aden Holloway, #1 Mark Sears, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,"Half Court, Man",,EARLY,:07 - :12,:07 - :09,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5566.848714,13.097935920000054,Offense,68,,,Cheetah,,Cheetah,"ATR+, Cheetah",Deer,,,Deer,,,Secondary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Handler,"Slot Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,Early Angle,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,"Man, Half Court",PNR BH ATR,EARLY,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5825.900747,11.714070879999781,Offense,69,,,Deer,,Deer,"Fouled, FT+, FT+, FT+, 3FGF, Cheetah",Cheetah,,,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,0 PT,Early Open,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Made FG,"Man, Half Court",,,:07 - :12,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5923.09908,11.608411160000287,Offense,70,,,Cheetah,,Cheetah,Cheetah,Cheetah,,,"Fouled, FT-, Cheetah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,0 PT,Early Spread,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,Transition,BH Sneak,EARLY,:07 - :12,N/A,,Transition SHOT,Foul,,Sneak,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5973.046986,13.021663559999979,Offense,71,,,Deer,,Deer,Deer,Deer,,,"2FG+, Cheetah",,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands Away From Rim",,No Play Action,Non Restricted Area,Floater,PnR Handler,"Middle Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,Early Open,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,"Man, Half Court",,EARLY,:07 - :12,:07 - :09,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6004.318324,22.137988880000194,Offense,72,,,Sloth,,"ATR+, Sloth",Deer,Sloth,,,Sloth,,,Primary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands Away From Rim",,No Play Action,Restricted Area,Layup,Iso,"Middle Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,"Early Seams, Flow - DHO","#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,"Man, Half Court",,"EARLY, FLOW",:19 - :24,:16+,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6053.472531,18.420062649999636,Offense,73,,,"3FG+, Sloth",,"Assist, Deer","Create Assist, Deer",Deer,,,"2nd Assist, Deer",,,,,,,,,,,,,,Uncontested,Right-Left,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,1 More,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,1 PT,Early Angle,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",Team,Made FG,"Man, Half Court",1 More,EARLY,:13 - :18,:10 - :12,Top,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6088.396141,11.228556600000047,Offense,74,,,"Pot. Assist, Deer",,"3FG-, Deer",Deer,Deer,,,Sloth,,,,,,,,,,,,,,Uncontested,Left-Right,Bad,Off The Line,,,Non-Shrink,Pull Up,Off Closeout,Drive Left,Swing,,,Primary Defender,Off 1 Foot,Left Hand Pass,No Jump,No Paint,Perimeter Pass,,"REPORT, vs UNC Asheville","2nd Half, 16:00 - 12:00",,0 PT,Early Seams,"#2 Aden Holloway, #10 Mo Dioubate, #15 Jarin Stevenson, #3 Latrell Wrightsell Jr., #22 Aiden Sherrell",,Missed FG,Transition,,EARLY,:07 - :12,N/A,Left Houston,Transition SHOT,,,,,,,,,,,,,,,,,,,
